-1.570796327,1
-1.55334303447778,1
-1.53588974195556,1
-1.51843644943333,1
-1.50098315691111,1
-1.48352986438889,1
-1.46607657186667,1
-1.44862327934444,1
-1.43116998682222,1
-1.4137166943,1
-1.39626340177778,1
-1.37881010925556,1
-1.36135681673333,1
-1.34390352421111,1
-1.32645023168889,1
-1.30899693916667,1
-1.29154364664444,1
-1.27409035412222,1
-1.2566370616,1
-1.23918376907778,1
-1.22173047655556,1
-1.20427718403333,1
-1.18682389151111,1
-1.16937059898889,1
-1.15191730646667,1
-1.13446401394444,1
-1.11701072142222,1
-1.0995574289,1
-1.08210413637778,1
-1.06465084385556,1
-1.04719755133333,1
-1.02974425881111,-73.2500000134817
-1.01229096628889,-71.5000000132531
-0.994837673766667,-69.7500000130246
-0.977384381244444,-68.0000000127962
-0.959931088722222,-66.2500000125677
-0.9424777962,-64.5000000123392
-0.925024503677778,-62.7500000121106
-0.907571211155556,-61.0000000118822
-0.890117918633333,-59.2500000116537
-0.872664626111111,-57.5000000114251
-0.855211333588889,-55.7500000111966
-0.837758041066667,-54.0000000109681
-0.820304748544444,-52.2500000107396
-0.802851456022222,-50.5000000105111
-0.7853981635,-48.7500000102826
-0.767944870977778,-47.0000000100541
-0.750491578455556,-45.2500000098256
-0.733038285933333,-43.5000000095971
-0.715584993411111,-41.7500000093686
-0.698131700888889,-40.0000000091401
-0.680678408366667,1
-0.663225115844444,1
-0.645771823322222,1
-0.6283185308,1
-0.610865238277778,1
-0.593411945755556,1
-0.575958653233333,1
-0.558505360711111,1
-0.541052068188889,1
-0.523598775666667,1
-0.506145483144444,1
-0.488692190622222,1
-0.4712388981,1
-0.453785605577778,1
-0.436332313055556,1
-0.418879020533333,1
-0.401425728011111,1
-0.383972435488889,1
-0.366519142966667,1
-0.349065850444444,1
-0.331612557922222,1
-0.3141592654,1
-0.296705972877778,1
-0.279252680355556,1
-0.261799387833333,1
-0.244346095311111,1
-0.226892802788889,1
-0.209439510266667,1
-0.191986217744444,1
-0.174532925222222,1
-0.1570796327,1
-0.139626340177778,1
-0.122173047655556,1
-0.104719755133333,1
-0.0872664626111111,1
-0.0698131700888889,1
-0.0523598775666667,1
-0.0349065850444444,1
-0.0174532925222222,1
0,1
0.0174532925222222,1
0.0349065850444444,1
0.0523598775666667,1
0.0698131700888889,1
0.0872664626111111,1
0.104719755133333,1
0.122173047655556,1
0.139626340177778,1
0.1570796327,1
0.174532925222222,1
0.191986217744444,1
0.209439510266667,1
0.226892802788889,1
0.244346095311111,1
0.261799387833333,1
0.279252680355556,1
0.296705972877778,1
0.3141592654,1
0.331612557922222,1
0.349065850444444,1
0.366519142966667,1
0.383972435488889,1
0.401425728011111,1
0.418879020533333,1
0.436332313055556,1
0.453785605577778,1
0.4712388981,1
0.488692190622222,1
0.506145483144444,1
0.523598775666667,1
0.541052068188889,1
0.558505360711111,1
0.575958653233333,1
0.593411945755556,1
0.610865238277778,1
0.6283185308,1
0.645771823322222,1
0.663225115844444,1
0.680678408366667,1
0.698131700888889,1
0.715584993411111,1
0.733038285933333,1
0.750491578455556,1
0.767944870977778,1
0.7853981635,1
0.802851456022222,1
0.820304748544444,1
0.837758041066667,1
0.855211333588889,1
0.872664626111111,1
0.890117918633333,1
0.907571211155556,1
0.925024503677778,1
0.9424777962,1
0.959931088722222,1
0.977384381244444,1
0.994837673766667,1
1.01229096628889,1
1.02974425881111,1
1.04719755133333,1
1.06465084385556,1
1.08210413637778,1
1.0995574289,1
1.11701072142222,1
1.13446401394444,1
1.15191730646667,1
1.16937059898889,1
1.18682389151111,1
1.20427718403333,1
1.22173047655556,1
1.23918376907778,1
1.2566370616,1
1.27409035412222,1
1.29154364664444,1
1.30899693916667,1
1.32645023168889,1
1.34390352421111,1
1.36135681673333,1
1.37881010925556,1
1.39626340177778,1
1.4137166943,1
1.43116998682222,1
1.44862327934444,1
1.46607657186667,1
1.48352986438889,1
1.50098315691111,1
1.51843644943333,1
1.53588974195556,1
1.55334303447778,1
1.570796327,1
